identifier,line_no,utility,community,amount,purchased_from,powerhouse_consumption_kwh,peak_consumption_kw,residential_sold_to,commercial_sold_to,com_facil_sold_to,govt_facil_sold_to,unbilled_sold_to,most_recent_fuel_purch_price,fuel_used_gallons,non_fuel_expenses,fuel_cost,total_kwh_purchased,residential_customers,commercial_customers,com_facil_customers,govt_facil_customers,unbilled_customers,other_customers,other_customers_description,diesel_kwh_generated,hydro_kwh_generated,other_1_kwh_type,other_1_kwh_generated,other_2_kwh_type,other_2_kwh_generated,umr_month,fiscal_year,calendar_year
A3315800724225003,0,ALASKA VILLAGE ELECTRIC COOP,Russian Mission,18408.68,NA,1404,0,41774,2925,11856,35818,0,4.0212,7089,0,28506.29,0,78,7,6,8,0,0,NA,97972,0,wind,0,NA,0,January,2024,2024
A3315900724225003,0,ALASKA VILLAGE ELECTRIC COOP,Savoonga,54012.52,NA,3049,0,106579,2092,59639,60478,0,5.191,17939,0,93085.47,0,162,23,9,30,0,0,NA,240727,0,wind,0,NA,0,January,2024,2024
A3315700724225003,0,ALASKA VILLAGE ELECTRIC COOP,Quinhagak,54258.55,NA,2596,0,138042,24320,62978,39829,0,4.6065,14011,0,64446.4,0,186,24,13,7,0,0,NA,200728,0,wind,80998,NA,0,January,2024,2024
A3316100724225003,0,ALASKA VILLAGE ELECTRIC COOP,Selawik,66416.24,NA,2891,0,160079,27063,72580,72523,0,4.9794,25255,0,119572.32,0,162,26,13,20,0,0,NA,351800,0,wind,0,NA,0,January,2024,2024
A3316000724225003,0,ALASKA VILLAGE ELECTRIC COOP,Scammon Bay,40935.92,NA,3255,0,74996,5706,30139,67819,0,4.9023,14120,0,68979.02,0,126,20,8,26,0,0,NA,191823,0,wind,0,NA,0,January,2024,2024
A3316300724225003,0,ALASKA VILLAGE ELECTRIC COOP,Shaktoolik,18791.78,NA,3746,0,47530,13509,19158,23265,0,4.8812,6355,0,30945.67,0,67,15,4,19,0,0,NA,81141,0,wind,30878,NA,0,January,2024,2024
A3316200724225003,0,ALASKA VILLAGE ELECTRIC COOP,Shageluk,8353.81,NA,2121,0,19627,10923,12540,9401,0,3.8938,4083,0,15898.79,0,40,8,8,5,0,0,NA,58050,0,wind,0,NA,0,January,2024,2024
A3316400724225003,0,ALASKA VILLAGE ELECTRIC COOP,Shishmaref,35627.24,NA,6659,0,80660,16567,36588,51869,0,4.5044,13539,0,73787.55,0,153,21,9,25,0,0,NA,193420,0,wind,0,NA,0,January,2024,2024
A3316500724225003,0,ALASKA VILLAGE ELECTRIC COOP,Shungnak,38387.21,NA,7316,0,40354,9504,24624,22738,0,8.9608,13641,0,128760.13,0,61,15,9,6,0,0,NA,183356,0,wind,350,NA,0,January,2024,2024
A3316600724225003,0,ALASKA VILLAGE ELECTRIC COOP,St. Mary's,36042.78,NA,73444,0,91613,35307,76296,80781,0,4.0166,24926,0,100347.09,0,170,42,17,21,0,0,NA,295314,0,wind,423193,NA,0,January,2024,2024
A3316700724225003,0,ALASKA VILLAGE ELECTRIC COOP,St. Michael,31554.6,NA,0,0,67763,14937,76122,47405,0,4.7121,0,0,0,0,87,20,9,19,0,0,NA,0,0,wind,0,NA,0,January,2024,2024
A3316850724225003,0,ALASKA VILLAGE ELECTRIC COOP,Teller,14885.46,NA,3435,0,31384,3767,17401,23309,0,5.178,6994,0,36243.61,0,69,19,7,18,0,0,NA,89749,0,wind,0,NA,0,January,2024,2024
A3316800724225003,0,ALASKA VILLAGE ELECTRIC COOP,Stebbins,34643.76,NA,10310,0,87480,3004,46424,38669,0,4.7121,16133,0,75789.61,0,146,26,10,24,0,0,NA,197873,0,wind,208815,NA,0,January,2024,2024
A3317100724225003,0,ALASKA VILLAGE ELECTRIC COOP,Tununak,18283.06,NA,0,0,42648,0,16517,42274,0,4.5504,0,0,0,0,89,13,7,17,0,0,NA,0,0,wind,0,NA,0,January,2024,2024
A3317200724225003,0,ALASKA VILLAGE ELECTRIC COOP,Upper Kalskag,8132.29,NA,3618,0,33538,6600,14320,21680,0,5.2594,12010,0,62985.24,0,60,18,3,9,0,0,NA,163930,0,wind,0,NA,0,January,2024,2024
A3316900724225003,0,ALASKA VILLAGE ELECTRIC COOP,Togiak,49649.79,NA,6372,0,115252,26367,60438,61395,0,4.4757,21611,0,96462.86,0,208,46,18,34,0,0,NA,313068,0,wind,0,NA,0,January,2024,2024
A3317000724225003,0,ALASKA VILLAGE ELECTRIC COOP,Toksook Bay,43010.63,NA,13324,0,86188,4978,61899,28046,0,4.5504,26270,0,119260.55,0,134,32,13,9,0,0,NA,305423,0,wind,327102,NA,0,January,2024,2024
A3317400724225003,0,KARLUK IRA TRIBAL COUNCIL,Karluk,4445.55,NA,606,53,9652,9172,3221,0,0,6.3315,2170,2165.36,13739.35,0,14,10,4,1,1,0,NA,24618,0,wind,0,NA,0,January,2024,2024
A3317300724225003,0,ALASKA VILLAGE ELECTRIC COOP,Wales,17081.05,NA,3052,0,15667,9277,53341,23449,0,5.1247,8575,0,43711.06,0,28,25,4,13,0,0,NA,111401,0,wind,0,NA,0,January,2024,2024
A3317600724225003,0,ANIAK LIGHT & POWER,Aniak,48639.07,NA,4848,550,90600,61826,11431,42147,3805,4.6072,18295,43966,84288.72,0,176,36,15,16,1,0,NA,259800,0,wind,0,NA,0,January,2024,2024
A3317500724225003,0,CITY OF ATKA,Atka,3824.69,NA,3621,112,7784,7670,6391,2647,57,5.1732,1593,2600,8240.91,0,31,8,18,6,1,0,NA,21833,10400,wind,0,NA,0,January,2024,2024
A3317800724225003,0,ATMAUTLUAK TRIBAL UTILITIES,Atmautluak,22565.46,NA,3213,201,42831,28396,10027,3107,359,5.3642,6919,10910.18,37114.9,0,77,9,8,5,2,0,NA,83490,0,wind,10178,NA,0,January,2024,2024
A3317700724225003,0,ARCTIC VILLAGE COUNCIL,Arctic Village,27768.62,NA,0,0,29238,24189,21936,449,2009,8.7046,0,3000,0,0,95,5,6,9,6,0,NA,77821,0,wind,0,NA,0,January,2024,2024
A3318600724225003,0,CITY OF CHIGNIK,Chignik,2719.62,NA,1335,161,6815,18975,13729,856,0,4.98,3755,6864.73,18699.9,0,42,26,14,1,0,0,NA,43412,0,wind,0,NA,0,January,2024,2024
A3318500724225003,0,NATIVE VILLAGE OF CHENEGA,Chenega Bay,7658.17,NA,1402,115,6872,7359,5315,766,0,5.9095,2166,4303.88,12799.98,0,21,20,10,3,0,0,NA,24636,0,wind,0,NA,0,January,2024,2024
A3318900724225003,0,CHITINA ELECTRIC INC.,Chitina,8287.99,NA,2107,84,8687,16713,2575,3861,383,4.227,3236,22270.35,13678.57,0,45,23,3,2,1,0,NA,37490,0,wind,0,NA,0,January,2024,2024
A3318700724225003,0,CHIGNIK LAGOON POWER UTILITY,Chignik Lagoon,12610.58,NA,4435,2,21171,14920,5210,806,525,4.6995,2773,7484.34,13031.71,0,67,13,7,1,1,0,NA,31543,17013,wind,0,NA,0,January,2024,2024
A3318800724225003,0,CHIGNIK LAKE ELECTRIC UTILITY,Chignik Lake,5757.07,NA,769,58,11521,4004,7020,6060,5,3.413,3187,3000,10877.23,0,42,3,8,1,1,0,NA,30201,0,wind,0,NA,0,January,2024,2024
A3318000724225003,0,ALASKA VILLAGE ELECTRIC COOP,Bethel; Oscarville,208214.35,NA,76456,0,1135125,1569684,1074400,593547,0,4.5904,303971,0,1409635.12,0,1659,1019,40,91,0,0,NA,4372850,0,wind,302970,NA,0,January,2024,2024
A3318300724225003,0,GOLD COUNTRY ENERGY,Central,10063.04,NA,1251,87,18470,7665,187,5252,0,4.7116,3471,14289.34,16353.96,0,121,14,1,5,0,0,NA,41937,0,wind,0,NA,0,January,2024,2024
A3318200724225003,0,CITY OF BUCKLAND,Buckland,21342.44,NA,2621,390,100647,74105,6178,12330,962,3.5574,0,14345,0,0,109,17,12,6,3,0,NA,0,0,wind,6328,NA,0,January,2024,2024
A3319500724225003,0,ALASKA VILLAGE ELECTRIC COOP,Ekwok,10721.56,NA,0,0,22150,0,13160,8971,0,4.91,0,0,0,0,46,21,8,3,0,0,NA,0,0,wind,0,NA,0,January,2024,2024
A3319600724225003,0,ELFIN COVE UTILITY COMMISSION,Elfin Cove,1872.51,NA,1506,35,3479,3368,1995,91,1400,5.3899,1146,4823.3,6176.83,0,36,34,6,1,1,0,NA,12500,0,wind,0,NA,0,January,2024,2024
A3319700724225003,0,CITY OF FALSE PASS,False Pass,5729.19,NA,1288,125,10500,27296,6592,1849,0,3.4984,1288,8245.58,4505.94,0,30,16,11,3,1,0,NA,47525,0,wind,0,NA,0,January,2024,2024
A3319800724225003,0,G & K INC.,Cold Bay,6732.6,NA,21021,340,17873,90552,3408,65784,0,7.78,17831,124559.68,138725.18,0,43,25,4,50,0,0,NA,222480,0,wind,0,NA,0,January,2024,2024
A3319400724225003,0,CITY OF EGEGIK,Egegik,5788.88,NA,2211,112,11096,18103,13314,1735,0,3.0549,4348,6991.87,13282.71,0,84,25,20,2,0,0,NA,48363,0,wind,0,NA,0,January,2024,2024
A3319300724225003,0,DIOMEDE JOINT UTLITIES,Diomede,4278.06,NA,3607,90,10603,14302,1900,23,3109,4.3595,2998,20508.64,13069.78,0,35,11,2,1,2,0,NA,34410,0,wind,0,NA,0,January,2024,2024
A3319000724225003,0,CIRCLE ELECTRIC LLC,Circle,10883.83,NA,1784,90,12878,3739,9797,18029,0,4.1463,4019,12349.83,16663.98,0,43,10,7,3,0,0,NA,51157,0,wind,0,NA,0,January,2024,2024
A3319200724225003,0,CORDOVA ELECTRIC,Cordova: Eyak,48710.47,NA,45851,3265,478783,784118,196100,166600,0,3.3633,75199,561491.45,252916.8,0,989,513,50,44,0,0,NA,998619,749292,wind,0,NA,0,January,2024,2024
A3319900724225003,0,CITY OF GALENA,Galena,37430.1,NA,15234,984,78997,281819,53200,42270,0,4.1214,37536,89770.07,154700.87,0,210,131,15,39,0,0,NA,558145,0,wind,0,NA,0,January,2024,2024
A3320000724225003,0,GOLOVIN POWER UTILITIES,Golovin,6694.66,NA,2836,169,28127,49032,12943,2754,685,3.8871000000000002,7512,16269.64,29199.9,0,50,36,11,5,5,0,NA,99679,0,wind,0,NA,0,January,2024,2024
A3320100724225003,0,ALASKA POWER & TELEPHONE,Gustavus,3579.52,NA,15003,2473,140138,44200,3297,130208,0,5.281,4708,0,24862.95,0,497,103,4,22,0,0,NA,67399,306003,wind,0,NA,0,January,2024,2024
A3320400724225003,0,IGIUGIG ELECTRIC COMPANY,Igiugig,9230.82,Igiugig Village Council,2069,85,10126,8853,11303,1926,0,10.5177,3028,3941.71,31847.6,2101,35,10,15,3,0,0,NA,38493,0,wind,0,NA,0,January,2024,2024
A3320300724225003,0,HUGHES POWER & LIGHT,Hughes,18851.39,NA,5268,146,27201,14001,8862,2121,32,6.4075,6402,6662.18,41020.81,0,46,18,3,2,1,0,NA,61136,0,wind,0,NA,0,January,2024,2024
A3320200724225003,0,GWITCHYAA ZHEE UTILITY COMPANY,Fort Yukon,63289.22,NA,5503,611,114035,79059,55659,29630,0,7.005,20771,45285.85,145500.86,0,274,66,20,18,0,0,NA,346989,0,wind,0,NA,0,January,2024,2024
A3320500724225003,0,ILIAMNA NEWHALEN NONDALTON,Iliamna; Newhalen; Nondalton,34488.41,NA,57822,645,72206,131491,25039,22640,0,4.5834,15,0,68.75,0,171,89,14,12,0,0,NA,10,333570,wind,0,NA,0,January,2024,2024
A3320600724225003,0,IPNATCHIAQ ELECTRIC COMPANY,Deering,17858.95,NA,3369,210,29825,30180,18840,4982,298,4.8464,6486,106395.84,31433.75,0,49,11,5,5,3,0,NA,88230,0,wind,19040,solar,198,January,2024,2024
A3320900724225003,0,ALASKA VILLAGE ELECTRIC COOP,Kobuk,20344.56,NA,0,0,19853,3186,16804,16151,0,8.9608,0,0,0,0,32,12,3,5,0,0,NA,0,0,wind,0,NA,0,January,2024,2024
A3320800724225003,0,KIPNUK LIGHT PLANT,Kipnuk,49881.1,NA,8150,629,85385,44280,25382,2618,859,3.6474,9296,53989.23,33906.23,0,198,28,7,6,11,0,NA,124390,0,wind,75209,NA,0,January,2024,2024
A3321300724225003,0,KOTZEBUE ELECTRIC ASSOCIATION,Kotzebue,133515.16,NA,34957,3257,609595,768726,171449,69500,0,3.2402,90616,0,293613.96,0,1084,108,26,64,0,0,NA,1391755,0,wind,601340,solar,2042,January,2024,2024
A3321200724225003,0,ALASKA VILLAGE ELECTRIC COOP,Kotlik,41648.76,NA,3618,0,86041,29702,30360,57875,0,4.5541,16890,0,76824.17,0,125,19,8,18,0,0,NA,219544,0,wind,0,NA,0,January,2024,2024
A3321000724225003,0,KOKHANOK VILLAGE COUNCIL,Kokhanok,21971.51,NA,4390,106,20708,5396,9883,7408,6389,6.4606,56680,29222.26,366186.81,0,59,6,10,5,4,0,NA,51700,0,wind,4980,NA,0,January,2024,2024
A3321100724225003,0,NEW KOLIGANEK VILLAGE COUNCIL,Koliganek,8952.56,NA,1331,72,26020,4613,7387,19110,0,5.0978,5182,4000,26416.8,0,74,6,11,8,0,0,NA,62507,0,wind,0,NA,0,January,2024,2024
A3321600724225003,0,KWIGILLINGOK IRA COUNCIL,Kwigillingok,20955.4,NA,3057,289,64938,63471,3542,418,1275,3.2154,10544,99592.02,33903.18,0,16,23,3,3,5,0,NA,123390,0,wind,35603,NA,0,January,2024,2024
A3321400724225003,0,CITY OF KOYUKUK,Koyukuk,11026.17,NA,1966,69,14915,4047,1906,1703,0,4.7965,4534,10000,21747.33,0,63,3,6,3,1,0,NA,47044,0,wind,0,NA,0,January,2024,2024
A3321500724225003,0,KWETHLUK INCORPORATED,Kwethluk,31249.79,NA,0,0,112162,42148,1901,4324,17635,4.8493,0,13698.77,0,0,192,32,1,5,13,0,NA,178170,0,wind,0,NA,0,January,2024,2024
A3321900724225003,0,LIME VILLAGE ELECTRIC UTILITY,Lime Village,2214.07,NA,0,0,3498,1468,8078,702,0,11.63,0,3000,0,0,19,1,6,1,0,0,NA,13746,0,wind,0,NA,0,January,2024,2024
A3321800724225003,0,LEVELOCK ELECTRICAL COOP,Levelock,9228.44,NA,1924,110,13513,14858,5182,3968,639,4.8542,4249,12066.36,20625.5,0,39,18,7,9,10,0,NA,47067,0,wind,0,NA,0,January,2024,2024
A3322200724225003,0,MCGRATH LIGHT & POWER,McGrath,29385.45,NA,7931,413,61044,70181,17625,47867,0,4.73,15312,0,72425.76,0,194,60,14,31,0,0,NA,224918,0,wind,0,NA,0,January,2024,2024
A3322100724225003,0,MANOKOTAK POWER COMPANY,Manokotak,15805.98,NA,0,0,59109,25651,8320,22175,9417,3.7225,10068,41316.18,37478.13,0,128,26,5,5,5,0,NA,124672,0,wind,0,NA,0,January,2024,2024
A3322000724225003,0,TDX MANLEY GENERATING LLC,Manley Hot Springs,14744.75,NA,5584,84,17312,18362,12483,9868,0,4.43,4986,0,22087.98,0,79,20,11,4,0,0,NA,65274,0,wind,0,NA,0,January,2024,2024
A3322300724225003,0,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,Chuathbaluk,9505.48,NA,729,70,8076,4872,4427,1645,6,4.4718,2655,20786.56,11872.63,0,34,2,10,3,1,0,NA,27887,0,wind,0,NA,0,January,2024,2024
A3322500724225003,0,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,Red Devil,1094.13,NA,157,12,1428,996,0,319,0,4.4718,620,16245.9,2772.52,0,10,4,0,2,0,0,NA,3106,0,wind,0,NA,0,January,2024,2024
A3322400724225003,0,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,Crooked Creek,13230.74,NA,1869,58,12234,13448,6245,3439,0,4.4718,4302,25212.11,19237.68,0,30,8,4,5,0,0,NA,45175,0,wind,0,NA,0,January,2024,2024
A3322800724225003,0,NAKNEK ELECTRIC,Naknek;S.Naknek;Kng Slmn,77497.43,NA,33210,2315,280228,363669,98313,391332,9635,3.1887,90488,588515.96,288539.09,0,671,240,37,93,1,0,NA,1274234,0,wind,0,NA,0,January,2024,2024
A3322900724225003,0,NAPAKIAK IRCINRAQ,Napakiak,8982.36,AVEC,0,0,33240,24512,3776,3579,6867,0.2747,0,121893.74,0,82554,107,9,4,8,5,0,NA,0,0,wind,0,NA,0,January,2024,2024
A3322700724225003,0,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,Stony River,5023.97,NA,953,39,5591,8755,1367,1671,0,4.4718,2278,23512.94,10186.76,0,17,4,5,1,0,0,NA,22075,0,wind,0,NA,0,January,2024,2024
A3322600724225003,0,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,Sleetmute,10935.97,NA,2252,72,9597,8017,6457,2809,0,4.47,2474,31219.37,11058.78,0,31,5,5,3,1,0,NA,30022,0,wind,0,NA,0,January,2024,2024
A3323900724225003,0,NORTH SLOPE BOROUGH,Point Hope,2873.57,NA,27245,1141,251443,408092,6800,4109,0,3.3186,50698,123139.23,168246.38,0,208,74,1,4,1,0,NA,697689,0,wind,0,NA,0,January,2024,2024
A3323800724225003,0,NORTH SLOPE BOROUGH,Nuiqsut,657.64,NA,35627,1580,93952,417795,8053,10462,0,5.5655,22003,66336.66,122457.7,0,119,70,3,3,1,0,NA,317104,0,wind,0,natural_gas,561042,January,2024,2024
A3323600724225003,0,NORTH SLOPE BOROUGH,Atqasuk,1366.11,NA,52918,594,89967,250336,7956,3299,0,4.7609,29223,87039.77,139127.78,0,68,52,2,2,1,0,NA,404476,0,wind,0,NA,0,January,2024,2024
A3323700724225003,0,NORTH SLOPE BOROUGH,Kaktovik,1867.54,NA,20955,987,83619,265410,11661,66995,0,3.3746,41082,81898.09,138635.32,0,75,45,2,5,1,0,NA,576140,0,wind,0,NA,0,January,2024,2024
A3323500724225003,0,NORTH SLOPE BOROUGH,Anaktuvuk Pass,1556.49,NA,28030,742,103778,264519,7141,5021,0,6.3315,31426,77749.61,198973.72,0,100,55,2,3,1,0,NA,428486,0,wind,0,NA,0,January,2024,2024
A3323100724225003,0,NATERKAQ LIGHT PLANT,Chefornak,20550.08,NA,1813,535,51000,14815,9641,53967,1410,4.6659,9230,69885.02,43066.26,0,114,7,19,19,7,0,NA,121925,0,wind,23007,NA,0,January,2024,2024
A3323000724225003,0,NAPASKIAK ELECTRIC UTILITY,Napaskiak,23839.7,NA,43082,236,92204,13791,3816,2660,5287,4.2097,8009,67225.34,33715.49,0,104,23,8,1,11,0,NA,681700,0,wind,0,NA,0,January,2024,2024
A3323300724225003,0,CITY OF NIKOLAI,Nikolai,10472.61,NA,695,81,13359,24018,3917,2329,3083,6.3982,2944,3000,18836.3,0,44,11,8,3,1,0,NA,63827,0,wind,0,NA,0,January,2024,2024
A3323200724225003,0,NELSON LAGOON ELECTRICAL COOP,Nelson Lagoon,3978.58,NA,1258,7202,8615,6857,2457,1267,0,4.5034,2476,2145,11150.42,0,33,23,8,2,0,0,NA,20454,0,wind,0,NA,0,January,2024,2024
A3323400724225003,0,NOME JOINT UTILITY SYSTEM,Nome,154551.39,NA,116368,5313,871043,756184,324108,801647,0,3.5928,202962,478170,729201.87,0,1779,319,86,62,0,0,NA,2716215,0,wind,238112,NA,0,January,2024,2024
A3324100724225003,0,NORTH SLOPE BOROUGH,Wainwright,2995.93,NA,38627,1234,178297,399607,15166,6631,0,3.2987,54464,67134.67,179660.4,0,150,67,3,4,1,0,NA,746090,0,wind,0,NA,0,January,2024,2024
A3324000724225003,0,NORTH SLOPE BOROUGH,Point Lay,876.42,NA,2603,695,63851,221242,5665,7338,0,3.3634,28053,79212.07,94353.46,0,65,40,1,2,1,0,NA,370162,0,wind,0,NA,0,January,2024,2024
A3324200724225003,0,NUNAM IQUA ELECTRIC COMPANY,Nunam Iqua,13799.62,NA,3020,217,30004,37397,21599,3595,393,4.5082,7421,2702.51,33455.35,0,49,14,6,4,2,0,NA,99364,0,wind,0,NA,0,January,2024,2024
A3324300724225003,0,NUSHAGAK ELECTRIC AND,Dillingham; Aleknagik,125986.3,NA,48799,2400,511395,751618,92907,77190,0,3.544,99811,453993.63,353730.18,0,938,428,48,56,0,0,NA,1491214,0,wind,0,NA,0,January,2024,2024
A3324800724225003,0,PILOT POINT ELECTRIC UTILITY,Pilot Point,5223.12,NA,9848,65,10487,13438,2860,3190,0,5.03,3452,346.35,17363.56,0,25,13,9,4,0,0,NA,41762,0,wind,0,NA,0,January,2024,2024
A3324400724225003,0,CITY OF OUZINKIE,Ouzinkie,8853.23,NA,974,86,23773,23328,14379,1547,0,4.24,2929,8729.1,12418.96,0,76,17,15,3,0,0,NA,32860,34968,wind,0,NA,0,January,2024,2024
A3324500724225003,0,PEDRO BAY VILLAGE COUNCIL,Pedro Bay,2794.92,NA,1021,57,3910,7101,3194,1083,0,5.7627,1721,2318.16,9917.61,0,44,11,4,1,0,0,NA,18081,0,wind,0,NA,0,January,2024,2024
A3324600724225003,0,PELICAN UTILITY DISTRICT,Pelican,2635.9,NA,6592,322,43387,49999,43287,364,16404,4.2086,3461,34241.88,14565.96,0,72,30,15,1,2,0,NA,43553,122098,wind,0,NA,0,January,2024,2024
A3329000724225003,0,ALASKA VILLAGE ELECTRIC COOP,Yakutat,8068.33,NA,11774,0,134535,140286,117913,72557,0,4.1378,39315,0,163743.04,0,276,160,25,31,0,0,NA,525236,0,wind,0,NA,0,January,2024,2024
A3328900724225003,0,CITY OF WHITE MOUNTAIN,White Mountain,13573.94,NA,5562,187,34847,40870,13175,2684,0,3.1398,7994,14310.16,25099.56,0,68,25,8,4,0,0,NA,100827,0,wind,0,NA,0,January,2024,2024
A3328700724225003,0,UNGUSRAQ POWER COMPANY,Newtok; Mertavik,17204.59,NA,2434,105,27900,13473,2970,0,97,5.4901,7074,3000,38836.97,0,103,19,6,2,4,0,NA,51987,0,wind,0,NA,0,January,2024,2024
A3328500724225003,0,UNALAKLEET VALLEY ELECTRIC,Unalakleet,44655.02,NA,15603,1418,126114,106515,60439,40296,450,4.2412,19192,82577,81397.11,0,271,47,25,45,1,0,NA,297976,0,wind,82476,NA,0,January,2024,2024
A3328600724225003,0,CITY OF UNALASKA,Unalaska,88552.97,NA,66306,5165,398372,1888626,292502,27010,0,3.4761,176336,404071.82,612961.57,0,803,183,58,12,0,0,NA,2762274,0,wind,0,NA,0,January,2024,2024
A3325300724225003,0,CITY OF RUBY,Ruby,20753.35,NA,900,154,28037,24052,9254,4884,0,6.775,5200,14963.84,35230,0,102,23,14,4,0,0,NA,67127,0,wind,0,NA,0,January,2024,2024
A3325200724225003,0,RAMPART VILLAGE COUNCIL,Rampart,7583.99,NA,2575,53,11821,6698,12761,3108,0,5.3826,2657,5869.26,14301.57,0,36,3,6,4,0,0,NA,38110,0,wind,0,NA,0,January,2024,2024
A3325100724225003,0,PUVURNAQ POWER COMPANY,Kongiganak,24710.55,NA,12435,257,69271,28061,9093,1068,3448,3.85,6105,62311.18,23504.25,0,165,14,5,2,11,0,NA,59840,0,wind,87966,NA,0,January,2024,2024
A3325500724225003,0,CITY OF ST. GEORGE,St. George,8032.84,NA,5542,60,12557,7209,2984,4967,5595,11.2251,8045,3000,90305.93,0,39,14,7,12,4,0,NA,44468,0,wind,0,NA,0,January,2024,2024
A3325400724225003,0,TDX CORPORATION,Sand Point,61975.95,NA,7474,641,112299,84318,71035,43266,192,4.212,25544,0,107591.33,0,237,98,27,14,2,0,NA,351325,0,wind,0,NA,0,January,2024,2024
A3325600724225003,0,ST. PAUL MUNICIPAL ELECTRIC,St. Paul,37054.87,NA,9100,480,59254,100080,35752,63687,0,5.93,21666,35012,128479.38,0,126,54,31,16,0,0,NA,282745,0,wind,0,NA,0,January,2024,2024
A3325800724225003,0,TAKOTNA COMMUNITY ASSOC INC,Takotna,4263.32,NA,4109,38,5017,4595,2427,2202,96,5.5556,2031,0,11283.42,0,27,16,5,2,1,0,NA,20037,0,wind,0,NA,0,January,2024,2024
A3325900724225003,0,TANALIAN ELECTRIC COOPERATIVE,Port Alsworth,16285.77,NA,1922,312,29327,43183,0,6621,0,6.023,5535,98600.54,33337.31,0,76,61,0,19,0,0,NA,82508,0,wind,0,NA,0,January,2024,2024
A3326000724225003,0,TANANA POWER COMPANY INC.,Tanana,22408.64,NA,2613,296,38334,60702,22538,18423,0,4.5799,11188,31329.13,51239.92,0,102,40,7,6,0,0,NA,152398,0,wind,0,NA,0,January,2024,2024
A3326100724225003,0,TATITLEK VILLAGE IRA COUNCIL,Tatitlek,8097.73,NA,4150,86,8783,3024,3989,11199,1119,6.3258,3669,3000,23209.36,0,41,13,5,6,5,0,NA,40894,0,wind,0,NA,0,January,2024,2024
A3326500724225003,0,INSIDE PASSAGE ELECTRIC,Angoon,36207.2,NA,6551,311,87649,52283,14748,5977,0,4.0087,12220,0,48986.31,0,195,25,7,8,0,0,NA,179836,0,wind,0,NA,0,January,2024,2024
A3326300724225003,0,CITY OF TENAKEE SPRINGS,Tenakee Springs,10405.48,NA,1126,92,24404,5748,3208,162,0,4.46,2967,7546.09,13232.82,0,132,26,15,1,0,0,NA,39316,0,wind,0,NA,0,January,2024,2024
A3326700724225003,0,INSIDE PASSAGE ELECTRIC,Hoonah,97797.66,NA,8921,813,200704,157941,67436,17349,0,4.0087,24526,0,98317.38,0,421,69,27,14,0,0,NA,367229,133104,wind,0,NA,0,January,2024,2024
A3326800724225003,0,INSIDE PASSAGE ELECTRIC,Kake,47532.25,NA,8007,522,93681,76684,20758,6784,0,4.0087,10596,0,42476.19,0,236,53,13,7,0,0,NA,131703,92549,wind,0,NA,0,January,2024,2024
A3326900724225003,0,INSIDE PASSAGE ELECTRIC,Chilkat Valley/Klukwan,46286.19,Alaska Power & Telephone,4715,301,97125,38709,13006,11351,0,4.0087,0,0,0,114480,267,29,11,19,0,0,NA,0,65160,wind,0,NA,0,January,2024,2024
A3327200724225003,0,TUNTUTULIAK COMMUNITY SERVICES ASSOCIATION,Tuntutuliak,30253.69,NA,2567,268,72555,41056,5259,2156,2093,4.3429,8302,42059.94,36054.76,0,146,24,9,5,7,0,NA,120050,0,wind,14588,NA,0,January,2024,2024
A3327100724225003,0,TULUKSAK TRADITIONAL,Tuluksak,14558.48,NA,6111,164,46550,46117,1440,1443,2200,6.1549,5850,92131.95,36006.17,0,105,7,6,4,2,0,NA,103861,0,wind,0,NA,0,January,2024,2024
A3327400724225003,0,UMNAK POWER COMPANY,Nikolski,4059.67,NA,1918,49,4576,7144,3760,727,0,8.0991,1303,1743.36,10553.13,0,15,8,6,1,0,0,NA,18125,0,wind,0,NA,0,January,2024,2024
A3327300724225003,0,ALASKA VILLAGE ELECTRIC COOP,Twin Hills,55031.17,NA,0,0,15916,0,9000,7597,0,4.4757,0,0,0,0,33,7,5,2,0,0,NA,0,0,wind,0,NA,0,January,2024,2024
A3327300824225003,0,ALASKA VILLAGE ELECTRIC COOP,Twin Hills,7116.72,NA,0,0,13215,0,6918,9166,0,4.4757,0,0,0,0,33,8,5,2,0,0,NA,0,0,wind,0,NA,0,February,2024,2024
A3327400824225003,0,UMNAK POWER COMPANY,Nikolski,3702.39,NA,1749,53,3869,6756,3691,678,0,8.5076,1470,1961.28,12506.17,0,15,8,6,1,0,0,NA,17925,0,wind,0,NA,0,February,2024,2024
A3327100824225003,0,TULUKSAK TRADITIONAL,Tuluksak,6726.09,NA,8079,159,18042,7021,495,1186,0,2.8605,6040,14871.94,17277.42,0,105,7,6,4,2,0,NA,83078,0,wind,0,NA,0,February,2024,2024
A3327200824225003,0,TUNTUTULIAK COMMUNITY SERVICES ASSOCIATION,Tuntutuliak,27606.52,NA,2490,240,59995,41690,4846,1834,1764,4.3429,8653,28877.25,37579.11,0,148,24,9,5,7,0,NA,108530,0,wind,11585,NA,0,February,2024,2024
